date,feature_index,O3
2025-10-25T00:00:00.000Z,0,0.1168424665927887
2025-10-24T00:00:00.000Z,0,0.11667106077075004
2026-01-23T00:00:00.000Z,0,0.1122577279806137
2026-01-25T00:00:00.000Z,0,0.11319501350323359
2026-01-19T00:00:00.000Z,0,0.11406873762607575
2026-01-21T00:00:00.000Z,0,0.11270827849706014
2026-01-22T00:00:00.000Z,0,0.11131613155206045
2026-01-26T00:00:00.000Z,0,0.1130378062526385
2026-01-20T00:00:00.000Z,0,0.11217881788810094
2026-01-24T00:00:00.000Z,0,0.11280920132994651
2026-03-08T00:00:00.000Z,0,0.11308219606677691
2026-03-09T00:00:00.000Z,0,0.11363280341029167
2026-03-12T00:00:00.000Z,0,0.11392261882623037
2026-03-10T00:00:00.000Z,0,0.11393132110436757
2026-03-13T00:00:00.000Z,0,0.11451232110460599
2026-03-15T00:00:00.000Z,0,0.11571059897541999
2026-03-11T00:00:00.000Z,0,0.11297993858655293
2026-03-14T00:00:00.000Z,0,0.11524049614866574
2026-03-26T00:00:00.000Z,0,0.11525950456659
2026-03-30T00:00:00.000Z,0,0.11582338015238444
2026-03-24T00:00:00.000Z,0,0.1159639224410057
2026-03-31T00:00:00.000Z,0,0.11729378253221512
2026-03-28T00:00:00.000Z,0,0.11676129773259163
2026-03-27T00:00:00.000Z,0,0.11803164730469386
2026-03-25T00:00:00.000Z,0,0.11687756006916364
2026-03-29T00:00:00.000Z,0,0.11668537631630897
2026-06-13T00:00:00.000Z,0,0.11150279964009921
2026-06-16T00:00:00.000Z,0,0.11511932263771693
2026-06-15T00:00:00.000Z,0,0.11326310609777769
2026-06-19T00:00:00.000Z,0,0.11749797314405441
2026-06-18T00:00:00.000Z,0,0.117119649797678
2026-06-14T00:00:00.000Z,0,0.11023489460349083
2026-06-17T00:00:00.000Z,0,0.11612316022316614
2026-06-12T00:00:00.000Z,0,0.11168765450517336
2026-07-02T00:00:00.000Z,0,0.11673210412263871
2026-07-04T00:00:00.000Z,0,0.11718973914782206
2026-07-03T00:00:00.000Z,0,0.1166281335055828
2026-07-01T00:00:00.000Z,0,0.11660360197226206
2026-06-29T00:00:00.000Z,0,0.1153019830584526
2026-06-30T00:00:00.000Z,0,0.11681250557303428
2026-07-05T00:00:00.000Z,0,0.11610181406140327
2026-06-28T00:00:00.000Z,0,0.11397196277976036
2025-11-30T00:00:00.000Z,0,0.116136401395003
2025-11-26T00:00:00.000Z,0,0.1118831291794777
2025-11-25T00:00:00.000Z,0,0.11343005895614625
2025-11-28T00:00:00.000Z,0,0.11317274396618207
2025-11-29T00:00:00.000Z,0,0.11507230376203854
2025-12-01T00:00:00.000Z,0,0.11560589199264844
2025-11-27T00:00:00.000Z,0,0.11442740162213644
2025-11-24T00:00:00.000Z,0,0.11601476048429807
2025-12-04T00:00:00.000Z,0,0.11591346363226572
2025-12-05T00:00:00.000Z,0,0.11536588470141093
2025-12-02T00:00:00.000Z,0,0.11436442385117213
